loan_amnt,annual_inc,dti,emp_length,grade,term,purpose,home_ownership,state,revol_util,fico,default
14521.285767249026,49614.5286360631,22.78471042053048,1 years,E, 36 months,credit_card,RENT,NJ,60.65004980217597,570.296631232681,0
8457.092279893048,20000.0,15.36679017322802,1 years,F, 36 months,credit_card,OWN,NY,88.91059994214113,559.5971620353595,1
12674.32221564147,102174.38457208531,15.044982181219867,9 years,F, 36 months,home_improvement,MORTGAGE,PA,79.44823082112754,565.2977510125219,0
13379.124768728936,87948.33521569423,27.65915805048699,9 years,G, 60 months,credit_card,MORTGAGE,PA,50.25743928704632,470.75415007878865,0
11061.864345361335,33517.18077728841,14.687774814670144,1 years,F, 60 months,credit_card,MORTGAGE,PA,65.1955874936832,537.7728777649816,1
10006.62784343966,72522.17989769713,38.19681038936187,10 years,E, 60 months,credit_card,MORTGAGE,PA,75.60012760320242,512.7036739699936,1
8440.170427259456,102033.01310439549,9.758974456693045,9 years,G, 36 months,home_improvement,MORTGAGE,CO,13.794592543552048,336.6645235644205,1
22329.35337861043,51640.781212108806,16.70722191403925,4 years,G, 60 months,credit_card,MORTGAGE,PA,11.880843731896697,389.92836883538934,1
8083.734563149883,50091.77714716916,34.9519116777305,8 years,G, 36 months,home_improvement,MORTGAGE,MN,62.01816696200495,445.04998332293076,1
4124.659695886106,64827.34657975691,16.24714100967412,2 years,G, 36 months,debt_consolidation,RENT,GA,68.66702804474713,487.7208638803111,0
4379.004411403654,31013.216387501132,34.75749845881149,2 years,E, 36 months,debt_consolidation,RENT,FL,92.22631132250635,534.7412887370758,0
8036.497455535793,63666.038659922706,15.784020414538363,1 years,E, 36 months,credit_card,RENT,NY,93.6767831398393,601.5970545251056,1
11956.84630445311,28931.87589304075,9.39709872105421,6 years,G, 36 months,home_improvement,RENT,AR,44.235812629575655,397.0083129222453,1
1000.0,32917.566343861115,22.086975582966772,5 years,E, 36 months,debt_consolidation,RENT,NY,60.10306377653006,555.8326052072969,0
4468.923612682398,47990.39470090462,14.087782261512025,< 1 year,F, 36 months,debt_consolidation,RENT,FL,23.071096933611027,512.0487804845467,1
15100.618315323298,29699.925950731827,30.77530345596184,< 1 year,F, 60 months,debt_consolidation,RENT,NV,93.70870626977434,474.35464602704326,1
10825.13367229558,195556.25375627656,30.779526709415396,3 years,E, 36 months,debt_consolidation,MORTGAGE,TX,62.27472881575276,511.22987962064605,0
15717.66865483126,69244.51697180739,11.400310062583753,1 years,E, 36 months,debt_consolidation,RENT,NY,55.64368522334402,564.5334248764057,1
24528.2003982769,88625.24810117573,21.18244861645314,2 years,G, 36 months,debt_consolidation,RENT,CO,92.28563914659264,371.1786227891582,1
31061.795331736794,65660.43565833902,11.084876980997574,11 years,F, 60 months,debt_consolidation,MORTGAGE,CA,46.71835022827466,583.141594016893,0
30517.9353034835,100078.7899580337,17.870690595516745,4 years,G, 60 months,debt_consolidation,MORTGAGE,AZ,96.91317893242234,474.8778721487351,1
19004.278318488068,103190.60671974055,31.508045120394968,3 years,F, 36 months,debt_consolidation,MORTGAGE,NY,90.83543040891634,582.1375789123451,0
2935.326965839427,40567.12782673241,30.17355628298961,9 years,E, 36 months,debt_consolidation,MORTGAGE,MS,28.792448389502376,593.2045969188775,1
9584.739139458248,42432.09061004802,15.245596605042692,2 years,F, 36 months,debt_consolidation,RENT,OR,29.95745007743182,583.7804053520748,1
18387.584611136528,96601.98742739919,15.63231897497174,9 years,D, 60 months,credit_card,OWN,IL,58.64024739695297,606.8624899448677,0
17928.848354869915,75782.7631585032,28.127064050802865,8 years,G, 60 months,credit_card,MORTGAGE,CO,70.17436637037473,346.1031554598148,1
27606.687265047934,59724.53518245165,16.880727765021945,< 1 year,G, 36 months,debt_consolidation,MORTGAGE,KY,36.558825290393614,405.94321497591426,1
6130.836192506821,51162.48994444244,16.738987068530243,2 years,E, 36 months,debt_consolidation,RENT,TX,39.7680753222292,604.2972156451254,1
10924.570151812994,156046.70501900202,8.953692011307425,10 years,E, 36 months,credit_card,MORTGAGE,CA,4.698630703040081,585.3424906242052,0
25481.313679170544,75546.86076039025,16.326504553908027,10 years,G, 60 months,debt_consolidation,RENT,NJ,35.188364656747275,399.11596849073453,0
21060.834482950206,48515.19270450386,38.11628535568806,< 1 year,G, 36 months,debt_consolidation,RENT,NC,93.07912553798262,364.580264023586,0
27714.920821214575,112231.3345089392,17.923238067413713,10 years,F, 36 months,debt_consolidation,MORTGAGE,NV,79.79819048391975,537.5935660688916,0
11952.516158856464,57832.16135770592,22.736444888142504,4 years,F, 60 months,credit_card,MORTGAGE,PA,58.11844004402707,563.1821304178635,1
7640.485241880098,39673.0758610264,22.626763245453745,3 years,G, 36 months,debt_consolidation,MORTGAGE,WI,80.00128562985833,416.3639849712642,1
35000.0,148463.42140598007,11.122300342271359,9 years,E, 36 months,debt_consolidation,OWN,MO,54.55832755904386,569.787158749216,0
12454.909739195444,87294.45467763263,29.666479308024403,10 years,D, 60 months,credit_card,MORTGAGE,MD,44.76818146359746,610.1083494110435,1
25785.8232478139,102211.81637443669,20.944654639015027,3 years,E, 60 months,debt_consolidation,RENT,MD,37.033983909462485,597.9520830996007,1
12126.358799952743,44194.59545461905,33.88867884704057,6 years,E, 36 months,debt_consolidation,RENT,ND,63.64878425065987,595.7352666629264,0
12526.890172641333,37899.992574093136,31.752806621267247,4 years,G, 60 months,debt_consolidation,MORTGAGE,MN,38.046896571519824,392.7776429251685,0
3688.963748661289,44285.47822070587,27.982521920262798,2 years,G, 36 months,credit_card,MORTGAGE,OH,36.91379165196176,375.7736259723847,1
6987.002361742486,25981.832075706672,25.71947088740756,< 1 year,G, 36 months,debt_consolidation,OWN,AZ,48.493276207150736,380.535904721721,1
17725.971435091746,83231.64882962502,4.566193953854451,9 years,D, 60 months,credit_card,MORTGAGE,NY,68.2239578040029,607.4771884416245,0
1000.0,46758.18101704102,12.702576383510637,7 years,F, 36 months,debt_consolidation,RENT,CA,54.29833822162736,528.0184138706177,0
7356.445118617937,27082.484206404097,8.808477123639483,4 years,F, 36 months,car,RENT,WI,28.703076321486073,459.9475851694535,1
26882.976193957486,76316.85962459278,16.42510603468763,2 years,E, 60 months,debt_consolidation,MORTGAGE,OK,12.271980209796736,565.7456001408656,0
9334.594770779304,82686.83087809886,17.93218659391042,2 years,E, 36 months,home_improvement,MORTGAGE,VA,22.78358445987605,599.2151207548094,0
19069.767437378705,101671.31534195029,14.790390792321302,10 years,E, 60 months,other,MORTGAGE,IN,35.41730015717637,564.7249937802466,1
25982.750313544228,47823.540178633855,30.652988911052606,8 years,G, 36 months,debt_consolidation,RENT,CA,59.00225198875838,350.266613419422,1
21394.97050046197,68442.57088182327,15.521664235892093,1 years,E, 36 months,credit_card,RENT,CA,46.679839966360696,525.9074473592535,1
9741.086226038133,117110.55025556983,32.188543964681415,1 years,E, 36 months,debt_consolidation,MORTGAGE,TX,38.90883953362242,562.7209407193802,0
20822.3852043477,100582.64925384728,5.097397738605877,2 years,G, 36 months,home_improvement,MORTGAGE,UT,36.68500500358699,465.29669546426544,1
7215.052866766307,23003.091558712298,30.57299431006793,1 years,F, 36 months,debt_consolidation,RENT,VT,11.529262781034026,460.7870091612953,0
14975.82175542042,114771.65047273174,14.647741677357734,10 years,G, 60 months,credit_card,MORTGAGE,NJ,59.684325429690254,304.5857598689011,1
15308.33849720551,59437.32627751224,7.540256095211563,< 1 year,E, 36 months,debt_consolidation,RENT,NV,33.923197321222005,611.2344738532496,0
7048.772229189502,35776.49323905137,4.786835231596046,1 years,E, 36 months,other,RENT,MD,48.67512479485141,604.2839896935614,0
1765.1999993358027,72208.13949303525,13.820800157490662,9 years,F, 36 months,debt_consolidation,MORTGAGE,IL,75.1468927087022,539.6455875966657,0
29233.36689279549,80738.34487335852,18.466645787924232,1 years,D, 36 months,debt_consolidation,MORTGAGE,MI,56.08504081667514,604.7020385355547,0
8107.045645067171,95282.29886835559,27.989990021927714,< 1 year,G, 36 months,debt_consolidation,RENT,AZ,71.7404932561688,488.92619162065876,0
25774.93911396955,92747.28873458366,30.54366173323434,2 years,G, 36 months,credit_card,RENT,NM,45.151346077896825,432.5589123886632,0
10177.15708327366,105758.38546903066,10.266092050781644,8 years,G, 36 months,credit_card,MORTGAGE,NJ,82.96589561266896,329.79160111952746,1
27322.897705762884,55768.973181462294,9.222793245722228,8 years,G, 60 months,home_improvement,MORTGAGE,LA,28.080275929594453,370.3973132645933,1
18545.14461186077,66397.62758770524,22.316615222590578,9 years,G, 60 months,credit_card,MORTGAGE,GA,37.641772849729286,308.6729054282023,1
35000.0,105397.02098658239,10.354803087191748,3 years,E, 36 months,debt_consolidation,MORTGAGE,MA,65.664295914963,579.1688928852592,0
9023.4672330124,39472.77021265436,15.147536939956233,4 years,G, 36 months,home_improvement,MORTGAGE,KY,34.629011202952334,314.54943319965423,1
6537.693466314233,62065.21768505263,30.43636653565106,5 years,E, 36 months,credit_card,RENT,VA,42.181133825413056,525.2716250244225,0
22038.451337417227,151935.3923232046,16.999379356035785,10 years,E, 36 months,debt_consolidation,MORTGAGE,AZ,35.13116312790613,592.2447343774625,0
35000.0,177947.85721621927,27.020845096096835,9 years,E, 60 months,debt_consolidation,MORTGAGE,WI,42.806860471236554,594.0770592016839,0
4387.438884165445,30135.39060071588,20.727859567480106,10 years,G, 36 months,debt_consolidation,RENT,TX,37.40182420413244,417.01513021433004,0
34653.10727823213,155436.6979974481,13.622364244692315,1 years,E, 36 months,debt_consolidation,MORTGAGE,GA,58.18014716232336,510.6894768848327,1
24289.48558136171,70862.88093664606,28.868976284704956,8 years,F, 60 months,debt_consolidation,RENT,CA,67.43638395482574,522.2700784913194,1
21706.50200896053,37947.30654640551,24.336853712419387,10 years,G, 60 months,credit_card,MORTGAGE,TX,54.08582957661977,433.7418984831713,0
3491.6225082241754,24737.00540003361,28.407033955599417,8 years,F, 36 months,debt_consolidation,MORTGAGE,MS,32.66070691176529,502.2676270961907,0
14052.559061660893,56540.20816881152,23.913284312119377,2 years,F, 60 months,debt_consolidation,RENT,IL,34.76975476551858,415.35295537616,1
11381.26245025639,69058.44669533467,28.522787835012988,9 years,G, 60 months,debt_consolidation,MORTGAGE,FL,73.06531823223582,383.17824412989444,0
6323.551401785146,22125.671656808754,12.460169085558608,< 1 year,G, 36 months,credit_card,RENT,CA,68.92483013528799,301.33233471636544,1
21836.73074260742,52281.70631053225,34.21878837669415,5 years,F, 36 months,debt_consolidation,RENT,PA,77.94583902574493,535.4941373790305,1
33338.8880080872,103021.22919066476,28.381957931149778,8 years,G, 60 months,debt_consolidation,MORTGAGE,OH,78.50665223194235,337.8762979267336,1
11540.68409168651,127604.21643142789,13.326628459626418,11 years,G, 36 months,debt_consolidation,OWN,MA,56.18231141143003,381.5986913782569,1
14215.546076520179,35919.77540878294,21.941691369918125,2 years,G, 36 months,debt_consolidation,MORTGAGE,NY,97.04245885497859,419.6961356182361,1
12778.187102281794,42705.06698455947,35.66818386408535,5 years,G, 60 months,debt_consolidation,MORTGAGE,VA,44.37845688584568,465.628062107846,1
13028.063438164805,80331.79829763705,31.527655666666398,9 years,G, 36 months,debt_consolidation,MORTGAGE,FL,57.864968397557476,410.94497442894516,1
26451.389125587262,76589.2035126452,23.06223599506285,5 years,G, 60 months,home_improvement,MORTGAGE,IL,82.98943866127927,310.69150879609015,1
13768.930806351487,29818.066861676707,13.070229280823096,1 years,E, 60 months,credit_card,MORTGAGE,FL,25.563600900589172,604.9159302395544,0
15775.731934785013,56090.73617029832,12.773204382036312,8 years,G, 60 months,debt_consolidation,MORTGAGE,CT,48.90327359573684,432.9642636486744,0
29341.70741246949,86206.0984614317,14.788145673486833,9 years,F, 36 months,debt_consolidation,RENT,NY,85.6414423474317,452.4706779784151,0
7601.972916859053,45515.63091495839,42.82441867777917,4 years,G, 36 months,house,RENT,OH,29.470391912741135,491.6453469166437,0
14628.851778651842,99792.77074222823,20.19563294784224,8 years,G, 36 months,credit_card,MORTGAGE,CO,60.193974478614784,324.33873691286215,1
19667.886110444226,41816.180243887575,33.73826121106181,10 years,G, 60 months,home_improvement,MORTGAGE,GA,4.33177312796723,414.75552197539184,0
20306.500183307267,102930.07288102592,22.01304951796665,9 years,F, 60 months,debt_consolidation,MORTGAGE,CA,31.68319029451782,488.25525586195795,0
17950.58911197651,102609.16213729298,20.936820550002924,1 years,G, 60 months,debt_consolidation,MORTGAGE,CO,73.53698987438656,488.92573632747906,1
6900.763225921047,50565.39492652006,19.853253618657625,2 years,F, 36 months,debt_consolidation,RENT,IL,60.878964676306204,542.850041627746,0
21615.354487488974,129023.4582817245,13.141880180184442,2 years,E, 60 months,debt_consolidation,MORTGAGE,CA,73.70315944403644,577.2047973143652,0
12495.20855279428,54161.62054567494,26.990463298089995,3 years,G, 36 months,debt_consolidation,MORTGAGE,WV,83.64724667344488,425.05117821135394,1
14026.873734914632,36274.680754338304,11.635263269416567,1 years,G, 36 months,debt_consolidation,MORTGAGE,UT,58.094457931031386,316.5273899659448,1
7735.005988093093,92413.2935840388,26.88197440282735,8 years,F, 36 months,debt_consolidation,MORTGAGE,MN,66.7580167137871,481.9213336538602,1
12859.75633950873,25070.316414224635,30.11767918909633,9 years,F, 60 months,debt_consolidation,RENT,PA,0.0,521.5038869070361,1
9968.073610689025,54630.12544644669,21.915765052618564,6 years,D, 36 months,debt_consolidation,RENT,CO,43.31573243972626,602.8781117218043,1
14120.011199102715,92346.128823182,21.400125525636184,5 years,G, 60 months,debt_consolidation,OWN,CA,53.8990932954467,412.49502712135575,0
15282.574784303944,37163.50909645013,22.20418586977827,9 years,E, 60 months,credit_card,RENT,NC,77.08925113551709,534.0574646904032,1
18079.39663553876,55568.23108179611,12.236784625736238,7 years,G, 60 months,debt_consolidation,RENT,WI,94.03021035519278,406.6885063703452,1
11159.15888793564,53938.16157194649,21.40981932302514,4 years,F, 36 months,debt_consolidation,RENT,IL,31.41049462656931,543.7146130736775,1
25818.611510668612,79331.91332361655,8.275424412456358,8 years,G, 36 months,home_improvement,RENT,CA,57.9578019743236,462.28223620628586,1
23287.86861563327,188832.11243599106,13.803207782239868,9 years,F, 36 months,credit_card,MORTGAGE,NJ,40.18201207244245,510.5730203987735,0
18238.007851347393,79764.35558588401,21.34148705731766,4 years,F, 36 months,debt_consolidation,MORTGAGE,CO,44.55528084350494,542.2440410554075,1
7246.940997369527,21930.536807682343,33.276536710992275,7 years,F, 36 months,debt_consolidation,RENT,TX,39.498932636030915,500.6977737809041,0
19755.48690858083,144405.60673508653,21.99293611344025,5 years,E, 36 months,home_improvement,MORTGAGE,VA,87.93109955591599,573.7001537231994,0
7252.777899688239,80615.2250509017,10.817148717676499,8 years,E, 36 months,debt_consolidation,MORTGAGE,TX,40.14641295714016,612.1083449514344,1
4758.718458681638,27095.872740542683,16.449988192041904,1 years,G, 36 months,debt_consolidation,RENT,CA,23.23359362675066,427.76762030294555,0
17543.40265308193,81218.91354852154,11.152577390691981,< 1 year,E, 36 months,debt_consolidation,RENT,NV,61.86524224620168,584.9302692018961,1
4682.448569867763,56467.68755158733,22.919422777205376,9 years,F, 36 months,debt_consolidation,RENT,NJ,87.86575182579028,487.79065960074865,1
12212.428569830112,60654.789825482316,14.99790616759741,9 years,F, 36 months,debt_consolidation,MORTGAGE,NY,39.67724940519739,483.4303462764765,0
10114.003222980833,31214.09923939459,19.40369894042366,< 1 year,G, 36 months,debt_consolidation,RENT,CA,63.180136875717345,321.20844810753925,1
29398.253892382207,135059.6102301682,12.022355991728706,4 years,G, 36 months,debt_consolidation,RENT,TX,21.41234437753538,363.1470395239695,1
18256.6156307587,61289.128732454796,17.389343496943994,1 years,F, 60 months,debt_consolidation,RENT,IL,16.5667222924091,556.7815595702708,1
9746.89078805047,44849.252478335526,16.498061060477006,2 years,F, 36 months,credit_card,RENT,NY,16.78541792406201,552.3619455270377,0
18505.785647026663,89331.61239940551,14.048864201825687,9 years,G, 36 months,home_improvement,MORTGAGE,MD,75.57179515098953,451.15950147021766,0
2489.4706589226394,55227.58499603872,26.223596721660684,1 years,F, 36 months,debt_consolidation,RENT,OH,94.43553388788112,517.9730098884149,1
11308.5870664766,167473.0202704166,6.175628405056658,3 years,E, 36 months,debt_consolidation,RENT,CA,55.537876827158044,513.2176315811663,0
28015.146004486305,98628.91541001321,18.42384734141363,< 1 year,F, 60 months,credit_card,MORTGAGE,WI,28.497323606674005,582.7910510479913,0
8348.566613830044,78210.33935803719,16.534821958025947,< 1 year,G, 60 months,debt_consolidation,RENT,OR,23.063197673332155,395.3548524036104,1
8337.926784062734,46707.19316674312,25.499187155197575,2 years,G, 36 months,debt_consolidation,MORTGAGE,LA,72.00556661209319,316.56655753831717,1
8007.1876946208195,25583.45969621702,28.647314377600832,1 years,F, 36 months,debt_consolidation,RENT,OH,55.53342518088553,492.6874627640534,0
21357.92427770847,127044.94268440045,14.255055929898944,4 years,F, 60 months,debt_consolidation,MORTGAGE,MA,61.98578961547596,501.4430188534943,0
9853.544385622521,43945.02674522785,36.736765318817646,4 years,G, 60 months,debt_consolidation,RENT,HI,35.167067963384824,305.53549202783427,1
13007.886165748148,51219.04242242438,20.532971143027158,10 years,G, 36 months,debt_consolidation,OWN,FL,16.538062644580585,360.87734684472423,1
10041.139917896095,49909.971099005525,29.171349974225752,10 years,F, 36 months,debt_consolidation,RENT,AZ,51.69351874343752,510.1050046242531,0
19589.040950352126,70754.93397410994,34.331521893962815,9 years,F, 36 months,debt_consolidation,RENT,CA,75.93029344745449,595.7730708067451,0
19630.882802518656,52995.19113361615,22.020516226373104,9 years,G, 36 months,credit_card,OWN,AR,41.69517193729497,351.19223489126756,0
8870.895397408043,43860.38308041891,7.938923188970827,7 years,E, 36 months,debt_consolidation,RENT,NJ,56.054791854506114,511.6352415919276,0
8274.342399922456,49013.70023019276,5.635303810296564,9 years,E, 36 months,other,RENT,MN,46.83870185458053,568.03096901052,0
30118.136580784518,164316.80962642923,15.71960312356407,1 years,F, 60 months,debt_consolidation,MORTGAGE,MO,38.465622431665714,505.834881940137,0
35000.0,121675.413252762,24.537226341250058,9 years,D, 36 months,home_improvement,MORTGAGE,CA,37.97406900497624,610.1100659942506,1
26999.236716251908,61169.18581145208,20.8453616557202,1 years,F, 36 months,credit_card,RENT,CA,40.49940576182564,581.9913169396564,1
35000.0,115766.08264547173,19.910613211478616,3 years,G, 60 months,debt_consolidation,RENT,OR,91.68808604575797,302.7771291934124,1
13901.50554810395,133882.719610937,16.04824411046114,9 years,G, 60 months,debt_consolidation,MORTGAGE,PA,62.24312970040931,460.1289833781933,1
2563.1759964255784,32941.63029468946,6.543026299690505,6 years,E, 36 months,debt_consolidation,RENT,CO,100.0,611.0167379558617,0
21369.238492455675,47826.87095789615,4.822921718423455,9 years,E, 60 months,home_improvement,OWN,MN,24.70363461148327,570.3711012118137,1
16150.223738933137,92997.83563593196,17.142709974676865,10 years,D, 36 months,credit_card,MORTGAGE,AR,100.0,609.5408562326863,0
4885.002950987988,38860.70628232718,10.709924758143192,< 1 year,G, 36 months,debt_consolidation,RENT,CA,45.835182276579644,341.94545796945016,1
12213.383574707048,57362.578863577175,23.552418340552478,1 years,G, 36 months,debt_consolidation,RENT,NV,87.62105001915995,411.0767787874994,1
10695.179695475166,93517.9117838078,10.776357539082538,1 years,G, 36 months,credit_card,MORTGAGE,NJ,25.416494933304875,343.02127128371075,1
22315.228037340057,163226.91428416586,17.34454602500984,6 years,G, 36 months,debt_consolidation,RENT,CA,71.32008021209096,438.4662029151814,1
17706.89526058947,82411.58146856025,22.38370841428163,< 1 year,G, 36 months,credit_card,MORTGAGE,CT,38.61666110521585,340.48441535332205,1
27177.812563843985,91791.32577483372,13.462293596907621,4 years,G, 36 months,debt_consolidation,RENT,NJ,72.60381604202115,320.71836868785243,0
31583.009253217737,104562.60385458305,27.56812251201774,8 years,G, 60 months,debt_consolidation,MORTGAGE,CT,66.1604519315513,490.4548885565032,0
14632.548318682371,86585.22254250823,20.362281813065543,< 1 year,G, 36 months,moving,RENT,CA,69.40202138349072,498.8269495072337,1
9587.692129178744,56749.409518892724,25.739866401120086,1 years,F, 36 months,debt_consolidation,OWN,AR,33.39985132981632,423.45152802952515,1
20987.59682093287,65955.08221000648,17.261652175503652,< 1 year,G, 36 months,debt_consolidation,OWN,HI,40.565075146008915,483.0324653875756,0
15673.994473722621,48592.937308497894,25.078873016786694,9 years,E, 60 months,debt_consolidation,OWN,TX,47.825502153055545,501.0195323365631,0
1000.0,57317.096975229404,8.044702264473647,6 years,E, 36 months,debt_consolidation,RENT,GA,39.59428753600484,579.8828706462771,0
15414.874276922088,162097.87688373204,12.19330739123973,< 1 year,G, 36 months,debt_consolidation,MORTGAGE,FL,38.31248363439194,385.20216216621156,1
17780.517974637354,125979.40062535662,21.033968635319415,9 years,E, 36 months,credit_card,MORTGAGE,NY,82.21610090041735,579.9040662457115,1
25985.762076362702,61721.23612696671,30.71386028622485,1 years,G, 36 months,debt_consolidation,RENT,MD,97.8695814061672,400.9063607343667,1
6691.067300593162,59889.92784123796,19.9139995732285,< 1 year,G, 60 months,debt_consolidation,RENT,GA,100.0,328.063389919532,1
25258.85377811995,97389.82225892846,12.352972877058283,8 years,G, 36 months,debt_consolidation,OWN,OH,82.8654686845154,339.08438195634295,0
10745.52601591493,51275.430647558926,26.622978914605163,8 years,F, 36 months,home_improvement,MORTGAGE,NC,35.87087770913725,463.1874502656385,1
15694.645478408134,40622.32672771726,36.08098636595552,8 years,G, 36 months,debt_consolidation,MORTGAGE,MO,59.4799692850623,443.59704834266233,1
8433.086379239767,105374.35164095864,39.28514204190653,1 years,G, 60 months,debt_consolidation,RENT,WA,85.11408980532292,384.5042817292438,0
16612.32550040978,84847.82212626158,11.728100570569405,2 years,F, 60 months,credit_card,RENT,CA,55.526215583691524,569.3424542388834,0
10661.713818281223,50028.5552260079,37.092105437982084,9 years,G, 36 months,home_improvement,MORTGAGE,TX,42.85694121695065,428.8844320414196,1
6789.69649601388,30701.33156751126,31.927625081408788,< 1 year,G, 36 months,debt_consolidation,OWN,MA,68.01062139719639,386.39899260918617,0
2439.7320979889137,41638.5504191492,14.867266973458253,9 years,G, 36 months,home_improvement,MORTGAGE,NC,80.129071469096,404.7058717497945,1
2524.890510175938,47401.51465470666,28.543511600127626,4 years,G, 36 months,credit_card,RENT,NV,5.045664391526962,435.2033703029764,1
19714.71569821192,76195.17212122999,8.292716958270601,10 years,D, 60 months,major_purchase,MORTGAGE,MN,67.20684910278148,606.0110446302012,0
4002.8131785246896,34260.68098658241,32.24322811252411,2 years,G, 36 months,other,RENT,PA,24.525528428589983,454.79888894505336,1
15510.035688661828,43786.68535368011,20.96639535666525,< 1 year,G, 60 months,credit_card,RENT,CA,59.93830511298082,301.12890986659545,0
9592.710478774912,78805.19136590515,20.762731331425552,1 years,F, 60 months,credit_card,RENT,TX,69.52248469062485,576.7749407690461,0
28127.590926585788,94953.09728562248,21.167618748806206,7 years,F, 36 months,debt_consolidation,MORTGAGE,CA,89.96514910265107,587.1346718239208,0
6284.3075351460275,43477.047899115074,13.877730322456445,1 years,E, 36 months,debt_consolidation,RENT,NY,67.12677617722244,599.2614988066166,1
7616.893614877611,45293.43908480264,39.12638686144225,6 years,G, 36 months,debt_consolidation,MORTGAGE,OH,61.68166739080349,326.48341986505676,1
15315.577803216689,96416.91226525868,16.7306535000181,9 years,G, 60 months,credit_card,OWN,IL,67.07403860692683,462.6833419560933,0
30744.751731002,60542.57101249312,20.11676986510903,3 years,F, 36 months,home_improvement,OWN,NY,29.426709104703143,532.9118654686248,0
10772.662681299755,84819.3733522543,3.8878890871257994,4 years,F, 36 months,debt_consolidation,MORTGAGE,CA,49.35200671229961,559.003158738219,1
16943.1878609856,75120.84435596262,9.897424067953729,1 years,G, 36 months,credit_card,MORTGAGE,MA,37.14773879936922,457.8625969812206,1
5007.370873317191,37204.13164482495,21.214604708369624,1 years,E, 36 months,debt_consolidation,RENT,NV,33.61173294201072,563.6086972232125,1
6738.952112095746,98673.46789101798,8.950949068218076,9 years,F, 36 months,credit_card,MORTGAGE,MA,57.60177572503302,430.846692760949,0
27310.80375444017,93929.65079349493,30.549420182883456,3 years,G, 36 months,credit_card,OWN,NY,40.19442703217984,356.5508052539657,1
5593.1543244003105,82257.4126149325,17.17345808316737,1 years,E, 36 months,debt_consolidation,RENT,CA,19.95623057468796,556.7558995414214,0
14609.327623296158,48499.6801445601,13.850137551615738,2 years,E, 36 months,debt_consolidation,MORTGAGE,LA,53.082013880785155,535.7740918834265,0
34733.647267966626,125381.10149520868,29.059441747020067,9 years,E, 60 months,debt_consolidation,MORTGAGE,NM,28.350004491478337,524.7028240677123,1
20072.23435491023,78787.19931790706,36.46979553985251,< 1 year,G, 60 months,credit_card,RENT,NJ,48.53491408832548,418.5927887450147,0
24260.841727765135,53119.36064911906,28.378119362310148,< 1 year,G, 60 months,credit_card,RENT,WI,77.7563525476947,319.1491464750483,1
1460.1866917162715,39668.59595010963,35.66190624538311,9 years,G, 36 months,debt_consolidation,RENT,NJ,16.756964820112543,448.0407142598484,1
10253.690467791002,37617.733110967856,16.932255462362647,3 years,G, 36 months,debt_consolidation,RENT,NY,46.708839663611776,307.9581171015856,0
25829.180065371445,40077.814365647515,18.304724055318182,9 years,G, 60 months,debt_consolidation,RENT,NY,67.76325761065047,332.13530583189174,0
22152.61949811284,84834.38769226197,14.288813232466923,1 years,G, 36 months,debt_consolidation,OWN,NC,10.864107823054836,339.4390955006576,0
9288.337646731828,114720.34248676812,7.939618868775119,2 years,G, 36 months,debt_consolidation,MORTGAGE,MA,62.10633672854204,479.13162116959415,1
19130.881492393495,83607.69993200974,14.888589584310555,10 years,G, 60 months,debt_consolidation,MORTGAGE,CA,0.0,333.3190183749119,1
3672.9543811820613,26238.30393116532,24.800070599208706,10 years,E, 36 months,debt_consolidation,RENT,CA,66.41720711319323,513.3349141624178,0
11993.151938606312,38154.70086484952,22.918112284860324,9 years,E, 36 months,debt_consolidation,RENT,CA,79.44065072646546,549.3536259180713,0
5121.263566105015,57972.62527284011,4.319088970715927,5 years,E, 36 months,debt_consolidation,MORTGAGE,CO,1.3021751041960634,587.9341341974377,0
2491.935395660478,75853.28876027653,25.88223391183149,10 years,D, 36 months,debt_consolidation,MORTGAGE,MO,85.07704090616411,604.669344233319,0
35000.0,71532.61260436397,17.918595353350945,8 years,G, 60 months,debt_consolidation,OWN,IN,46.654998463321085,309.4507094331013,1
29985.347272631407,88800.91151568873,23.99675991896214,9 years,F, 60 months,debt_consolidation,MORTGAGE,FL,23.35092559282713,593.2366245581246,0
35000.0,90198.71853162604,27.208467388865753,10 years,E, 36 months,credit_card,MORTGAGE,CA,45.03924114921346,598.8191869830813,1
22781.524885968072,39105.986543466875,29.44731577373939,9 years,E, 60 months,home_improvement,RENT,IN,45.52137588970273,559.8666048959545,0
25375.356053335512,94430.13002390608,9.452937282950826,9 years,G, 60 months,debt_consolidation,MORTGAGE,NY,92.96668788204904,327.2173623254364,1
14273.133826127236,42602.23850898082,36.123111241036995,8 years,G, 60 months,debt_consolidation,MORTGAGE,MD,18.26543990007074,303.97985932187464,1
25116.73046721156,60738.75097389383,24.503045172547427,10 years,G, 36 months,debt_consolidation,MORTGAGE,GA,81.6117628489708,338.218141857463,1
17703.31581184782,57155.722354595506,19.992470188344132,1 years,G, 36 months,debt_consolidation,MORTGAGE,VA,56.94665699209064,448.42658642572064,0
27418.983524143812,66759.75475370746,30.67250914970523,5 years,G, 60 months,debt_consolidation,RENT,CO,83.50249880948003,435.59738365335176,1
21641.971638330895,91245.13770359434,31.378413809895562,9 years,E, 60 months,debt_consolidation,RENT,OH,66.25143480784908,610.913728587346,0
