loan_amnt,annual_inc,dti,emp_length,grade,term,purpose,home_ownership,state,revol_util,fico,default
35000.0,102000.0,16.08,10+ years,D, 36 months,debt_consolidation,MORTGAGE,NJ,71.8,664.0,0
10000.0,74000.0,23.58,< 1 year,C, 36 months,debt_consolidation,MORTGAGE,PA,69.0,694.0,0
10800.0,60000.0,19.89,3 years,C, 60 months,credit_card,RENT,FL,14.6,724.0,0
7200.0,60000.0,25.86,10+ years,C, 36 months,moving,RENT,HI,93.9,694.0,1
15000.0,38000.0,24.16,5 years,C, 60 months,debt_consolidation,RENT,CA,58.8,674.0,0
24000.0,60000.0,25.96,5 years,A, 36 months,debt_consolidation,MORTGAGE,VA,48.7,724.0,0
28000.0,65000.0,21.21,10+ years,D, 60 months,credit_card,MORTGAGE,PA,83.2,744.0,0
10000.0,45000.0,30.43,6 years,D, 60 months,debt_consolidation,MORTGAGE,MI,49.9,669.0,0
30000.0,67000.0,24.08,3 years,B, 60 months,credit_card,OWN,MA,46.5,759.0,0
13000.0,47000.0,7.53,10+ years,C, 36 months,debt_consolidation,RENT,VA,77.6,679.0,1
5600.0,30000.0,29.08,5 years,A, 36 months,car,RENT,VA,36.3,699.0,0
21000.0,325000.0,19.05,10+ years,B, 36 months,debt_consolidation,MORTGAGE,NJ,60.0,699.0,0
13825.0,72000.0,20.9,< 1 year,C, 60 months,credit_card,MORTGAGE,MA,96.3,694.0,0
30700.0,153000.0,17.81,< 1 year,D, 60 months,debt_consolidation,RENT,NM,82.8,699.0,0
3600.0,31817.0,22.48,1 year,C, 36 months,debt_consolidation,RENT,NM,82.2,679.0,0
9600.0,47000.0,7.94,2 years,B, 36 months,debt_consolidation,MORTGAGE,TX,54.8,719.0,0
16000.0,134000.0,7.3,2 years,C, 60 months,debt_consolidation,MORTGAGE,GA,82.8,664.0,0
10000.0,80000.0,19.62,6 years,C, 60 months,debt_consolidation,MORTGAGE,FL,63.3,664.0,0
11000.0,29000.0,35.47,7 years,D, 60 months,credit_card,OWN,KS,71.1,714.0,0
5000.0,26000.0,25.51,2 years,C, 36 months,debt_consolidation,RENT,UT,55.2,664.0,0
32000.0,160000.0,22.83,5 years,C, 36 months,debt_consolidation,OWN,IL,48.0,669.0,0
6000.0,25000.0,17.67,2 years,B, 36 months,debt_consolidation,RENT,VA,32.4,669.0,0
18000.0,58500.0,29.93,4 years,C, 60 months,debt_consolidation,MORTGAGE,TX,82.1,684.0,0
5000.0,79950.0,26.44,10+ years,A, 36 months,home_improvement,OWN,NC,91.2,689.0,0
9150.0,140000.0,11.52,10+ years,D, 36 months,debt_consolidation,RENT,NJ,15.2,669.0,1
18475.0,42000.0,24.63,7 years,C, 60 months,debt_consolidation,RENT,CA,43.4,664.0,0
35000.0,92000.0,19.74,4 years,C, 60 months,debt_consolidation,MORTGAGE,TN,39.4,719.0,0
18000.0,130000.0,19.32,10+ years,A, 36 months,debt_consolidation,MORTGAGE,NY,32.1,774.0,0
14075.0,32000.0,28.54,3 years,D, 60 months,debt_consolidation,RENT,CA,69.5,694.0,1
24000.0,130000.0,14.16,9 years,C, 36 months,small_business,RENT,NY,31.9,684.0,0
7000.0,46000.0,31.83,6 years,B, 36 months,debt_consolidation,RENT,VA,86.0,674.0,1
21150.0,70000.0,31.5,10+ years,C, 36 months,debt_consolidation,RENT,CA,80.0,714.0,0
10000.0,60000.0,20.49,10+ years,C, 36 months,credit_card,OWN,WV,19.5,754.0,0
11200.0,73531.0,22.36,10+ years,B, 36 months,debt_consolidation,MORTGAGE,CA,42.7,714.0,0
15000.0,146000.0,16.81,3 years,B, 60 months,major_purchase,MORTGAGE,MI,69.1,704.0,0
10000.0,75000.0,8.57,1 year,B, 36 months,debt_consolidation,RENT,AZ,83.8,704.0,0
30000.0,110723.0,28.82,4 years,C, 36 months,credit_card,RENT,CA,84.6,729.0,1
24000.0,85000.0,20.99,10+ years,A, 36 months,debt_consolidation,MORTGAGE,WI,44.5,709.0,0
25000.0,102000.0,29.15,10+ years,A, 60 months,credit_card,RENT,NY,50.1,724.0,0
20000.0,110000.0,10.89,6 years,B, 36 months,debt_consolidation,MORTGAGE,MA,113.0,684.0,0
8500.0,52000.0,11.89,9 years,B, 36 months,credit_card,RENT,CA,78.5,664.0,0
24750.0,55000.0,17.67,10+ years,D, 36 months,debt_consolidation,OWN,TX,57.0,694.0,0
24000.0,88000.0,24.18,10+ years,B, 60 months,debt_consolidation,RENT,IL,35.2,704.0,0
18000.0,135000.0,8.56,2 years,B, 36 months,debt_consolidation,RENT,GA,33.0,669.0,0
6500.0,70663.0,22.79,1 year,A, 36 months,credit_card,RENT,CO,47.5,689.0,0
35000.0,180000.0,12.96,< 1 year,C, 36 months,credit_card,MORTGAGE,TX,79.3,664.0,1
12000.0,48000.0,7.35,1 year,D, 60 months,debt_consolidation,RENT,NY,89.5,694.0,0
20000.0,250000.0,7.24,2 years,D, 36 months,debt_consolidation,RENT,FL,51.9,669.0,0
9075.0,49000.0,32.4,10+ years,C, 36 months,debt_consolidation,RENT,CA,9.7,734.0,0
16200.0,75000.0,27.69,8 years,C, 36 months,debt_consolidation,MORTGAGE,OH,48.5,679.0,0
25000.0,225000.0,24.82,10+ years,A, 36 months,credit_card,MORTGAGE,NY,84.7,689.0,0
27950.0,60666.0,33.79,10+ years,D, 60 months,major_purchase,OWN,OK,24.3,759.0,0
4000.0,85000.0,17.8,10+ years,A, 36 months,home_improvement,MORTGAGE,OH,31.8,709.0,0
10000.0,63000.0,24.57,10+ years,C, 36 months,home_improvement,OWN,IN,77.4,674.0,0
8400.0,56000.0,22.33,10+ years,C, 36 months,debt_consolidation,MORTGAGE,WA,78.0,674.0,0
10000.0,55000.0,8.23,10+ years,B, 36 months,credit_card,RENT,NY,34.8,689.0,0
35000.0,88000.0,26.82,10+ years,B, 36 months,debt_consolidation,MORTGAGE,TX,56.7,714.0,0
15600.0,38000.0,24.51,10+ years,E, 36 months,debt_consolidation,RENT,CA,4.4,689.0,1
25000.0,75000.0,18.21,4 years,B, 60 months,debt_consolidation,MORTGAGE,WI,54.9,709.0,0
24000.0,92000.0,16.97,10+ years,D, 60 months,debt_consolidation,MORTGAGE,CT,12.4,694.0,0
7200.0,35306.0,30.49,7 years,B, 36 months,debt_consolidation,RENT,WY,40.0,719.0,0
23000.0,130000.0,7.3,9 years,B, 36 months,debt_consolidation,MORTGAGE,IL,30.9,779.0,0
5000.0,50000.0,11.98,10+ years,C, 36 months,debt_consolidation,MORTGAGE,FL,12.6,709.0,0
7500.0,54960.0,17.14,10+ years,C, 36 months,other,RENT,NV,10.2,689.0,0
16000.0,79000.0,24.97,10+ years,C, 36 months,medical,OWN,WV,49.0,669.0,0
9600.0,36000.0,30.4,10+ years,A, 36 months,debt_consolidation,OWN,NY,37.9,714.0,0
35000.0,92000.0,34.9,7 years,E, 60 months,debt_consolidation,MORTGAGE,AZ,70.1,664.0,0
24000.0,100000.0,8.0,10+ years,A, 36 months,debt_consolidation,MORTGAGE,MA,54.3,714.0,0
15000.0,48000.0,8.08,3 years,C, 60 months,debt_consolidation,OWN,IL,36.5,669.0,1
12000.0,34009.0,14.22,10+ years,C, 60 months,debt_consolidation,MORTGAGE,TX,74.7,679.0,0
10000.0,50000.0,14.26,1 year,C, 60 months,debt_consolidation,RENT,CA,53.2,699.0,0
10000.0,50000.0,9.03,2 years,C, 60 months,debt_consolidation,RENT,KS,72.7,674.0,0
14000.0,80000.0,15.65,4 years,B, 36 months,home_improvement,MORTGAGE,TX,74.6,729.0,0
15000.0,51000.0,24.35,2 years,B, 60 months,debt_consolidation,MORTGAGE,MI,73.6,684.0,1
35000.0,100000.0,16.76,8 years,C, 36 months,debt_consolidation,MORTGAGE,CA,61.5,674.0,0
2400.0,31678.4,19.25,10+ years,D, 36 months,medical,OWN,NM,48.4,664.0,0
5750.0,36000.0,33.93,< 1 year,D, 36 months,debt_consolidation,RENT,MD,57.6,674.0,0
12000.0,65000.0,16.29,6 years,D, 60 months,debt_consolidation,MORTGAGE,MN,50.0,684.0,0
18550.0,70000.0,15.64,9 years,D, 60 months,debt_consolidation,MORTGAGE,IN,67.0,664.0,1
5500.0,40000.0,17.76,< 1 year,B, 36 months,major_purchase,OWN,TX,70.3,674.0,0
15000.0,94000.0,19.09,2 years,A, 36 months,credit_card,MORTGAGE,IL,54.0,699.0,0
10000.0,35000.0,26.58,1 year,B, 36 months,debt_consolidation,RENT,CA,22.2,749.0,0
20000.0,375000.0,8.37,10+ years,A, 36 months,credit_card,MORTGAGE,CT,79.7,674.0,0
20000.0,144000.0,9.28,5 years,C, 60 months,debt_consolidation,MORTGAGE,GA,74.2,669.0,0
15000.0,102000.0,20.79,10+ years,B, 36 months,debt_consolidation,RENT,OH,56.6,679.0,0
8000.0,60000.0,9.71,< 1 year,A, 36 months,credit_card,RENT,NJ,2.9,804.0,0
35000.0,150000.0,29.68,1 year,C, 36 months,debt_consolidation,MORTGAGE,TX,85.0,679.0,1
20000.0,140000.0,7.94,6 years,D, 60 months,debt_consolidation,MORTGAGE,GA,43.2,669.0,0
8800.0,32000.0,20.69,4 years,C, 36 months,debt_consolidation,RENT,MO,43.2,689.0,1
35000.0,107000.0,11.99,7 years,C, 60 months,debt_consolidation,RENT,NY,2.6,799.0,0
11000.0,50000.0,23.0,10+ years,B, 36 months,debt_consolidation,MORTGAGE,FL,61.2,674.0,0
2000.0,25983.0,16.21,10+ years,C, 36 months,other,RENT,MO,65.8,674.0,1
20000.0,120000.0,27.46,10+ years,A, 36 months,debt_consolidation,MORTGAGE,SC,43.2,729.0,0
12000.0,80000.0,11.13,10+ years,B, 36 months,debt_consolidation,RENT,NY,26.5,744.0,0
10000.0,90000.0,3.83,7 years,B, 36 months,debt_consolidation,OWN,NV,51.6,664.0,0
18350.0,51000.0,21.95,10+ years,D, 36 months,debt_consolidation,MORTGAGE,CT,75.2,664.0,1
26500.0,53000.0,6.61,3 years,D, 60 months,debt_consolidation,OWN,NV,80.4,719.0,0
12000.0,87763.0,8.29,7 years,B, 36 months,home_improvement,MORTGAGE,IL,6.1,719.0,0
5000.0,38000.0,27.67,5 years,C, 36 months,debt_consolidation,RENT,MN,52.8,674.0,1
18000.0,76000.0,20.71,10+ years,D, 60 months,debt_consolidation,MORTGAGE,MD,73.3,684.0,1
6000.0,121000.0,34.95,8 years,A, 36 months,credit_card,MORTGAGE,PA,56.6,719.0,0
21600.0,76800.0,32.31,10+ years,C, 60 months,debt_consolidation,MORTGAGE,TX,71.0,669.0,0
28400.0,110000.0,17.22,10+ years,A, 36 months,debt_consolidation,MORTGAGE,AZ,37.3,749.0,0
25600.0,90000.0,18.93,6 years,C, 60 months,debt_consolidation,MORTGAGE,TX,68.7,679.0,0
4200.0,87000.0,20.24,10+ years,B, 36 months,debt_consolidation,RENT,NY,94.9,669.0,0
8000.0,38000.0,19.61,10+ years,A, 36 months,credit_card,OWN,TN,36.6,674.0,0
35000.0,200000.0,22.34,10+ years,E, 60 months,major_purchase,MORTGAGE,FL,34.5,744.0,0
20000.0,62750.0,16.4,6 years,A, 36 months,debt_consolidation,MORTGAGE,GA,15.7,809.0,0
18000.0,158000.0,18.3,1 year,A, 36 months,debt_consolidation,RENT,VA,85.2,679.0,0
30000.0,83200.0,22.73,4 years,B, 60 months,debt_consolidation,MORTGAGE,MI,89.0,694.0,1
15000.0,70000.0,3.22,8 years,C, 36 months,debt_consolidation,MORTGAGE,MI,54.9,674.0,0
12000.0,80000.0,37.23,3 years,D, 60 months,credit_card,MORTGAGE,OH,59.2,689.0,0
14750.0,41000.0,12.24,10+ years,G, 60 months,debt_consolidation,MORTGAGE,NY,25.6,664.0,1
10000.0,45000.0,21.25,1 year,C, 36 months,debt_consolidation,RENT,AL,51.9,674.0,0
10000.0,60000.0,26.64,6 years,B, 36 months,debt_consolidation,MORTGAGE,FL,9.4,669.0,1
5000.0,20000.0,10.44,< 1 year,B, 36 months,credit_card,RENT,CT,42.1,699.0,0
25000.0,125000.0,21.8,10+ years,A, 36 months,debt_consolidation,MORTGAGE,TX,59.8,699.0,1
12000.0,35000.0,12.55,7 years,B, 36 months,credit_card,OWN,DE,56.0,669.0,0
8000.0,98500.0,9.23,10+ years,C, 36 months,debt_consolidation,RENT,NY,41.2,669.0,0
10000.0,60000.0,11.64,10+ years,B, 36 months,home_improvement,MORTGAGE,IL,64.9,704.0,0
16500.0,55000.0,24.29,10+ years,F, 60 months,debt_consolidation,MORTGAGE,TN,68.8,664.0,0
3000.0,16000.0,6.3,< 1 year,C, 36 months,credit_card,RENT,NY,94.0,664.0,0
24000.0,70000.0,23.57,10+ years,B, 60 months,debt_consolidation,MORTGAGE,NC,35.2,709.0,0
21000.0,170000.0,15.69,4 years,B, 60 months,credit_card,MORTGAGE,AL,91.8,689.0,0
9000.0,75000.0,13.28,10+ years,C, 36 months,debt_consolidation,MORTGAGE,NY,61.5,664.0,0
30600.0,88500.0,39.98,5 years,D, 60 months,debt_consolidation,RENT,CA,36.5,689.0,1
15700.0,120000.0,25.87,1 year,D, 36 months,debt_consolidation,RENT,OK,34.1,669.0,1
18000.0,60000.0,13.04,1 year,F, 60 months,small_business,RENT,GA,48.4,684.0,1
12975.0,61000.0,25.52,10+ years,A, 36 months,credit_card,MORTGAGE,NM,91.1,724.0,0
12000.0,36000.0,32.78,2 years,D, 36 months,debt_consolidation,RENT,NY,56.3,664.0,0
6000.0,30000.0,12.24,3 years,A, 36 months,credit_card,RENT,CT,51.7,714.0,0
15000.0,35000.0,32.68,10+ years,A, 36 months,credit_card,OWN,TX,36.3,709.0,0
12000.0,47500.0,20.41,8 years,C, 60 months,other,RENT,GA,42.1,664.0,0
10000.0,72000.0,21.52,10+ years,A, 36 months,credit_card,MORTGAGE,CO,47.2,724.0,0
11200.0,90000.0,19.29,10+ years,C, 36 months,debt_consolidation,MORTGAGE,MO,38.0,684.0,0
13000.0,47000.0,11.62,2 years,C, 60 months,debt_consolidation,RENT,LA,79.5,674.0,0
10200.0,45000.0,24.0,4 years,C, 60 months,debt_consolidation,RENT,MO,43.0,719.0,0
12000.0,70000.0,35.32,5 years,D, 60 months,debt_consolidation,RENT,OR,93.1,694.0,1
6000.0,82000.0,25.82,10+ years,C, 36 months,car,RENT,SC,14.7,719.0,1
28000.0,89900.0,21.52,2 years,D, 60 months,debt_consolidation,MORTGAGE,PA,75.2,674.0,0
6400.0,37440.0,14.33,10+ years,B, 36 months,debt_consolidation,RENT,NC,34.0,689.0,0
20000.0,85000.0,13.78,3 years,C, 60 months,debt_consolidation,MORTGAGE,OH,42.6,689.0,0
6000.0,25000.0,17.19,5 years,B, 36 months,credit_card,OWN,WV,47.7,679.0,0
11000.0,54000.0,26.53,10+ years,B, 36 months,debt_consolidation,MORTGAGE,MO,68.0,664.0,0
4000.0,70000.0,8.98,1 year,A, 36 months,debt_consolidation,OWN,NY,20.4,794.0,0
20000.0,50000.0,12.55,10+ years,A, 36 months,debt_consolidation,OWN,AZ,35.5,729.0,0
15000.0,100000.0,4.75,10+ years,B, 60 months,debt_consolidation,MORTGAGE,OH,69.9,689.0,0
23750.0,66000.0,17.93,5 years,G, 60 months,debt_consolidation,MORTGAGE,WA,93.0,709.0,0
15000.0,90000.0,9.91,10+ years,B, 36 months,debt_consolidation,MORTGAGE,NV,49.0,664.0,1
10000.0,50000.0,8.02,4 years,A, 36 months,debt_consolidation,MORTGAGE,WA,30.2,749.0,0
30000.0,92000.0,34.13,10+ years,E, 60 months,debt_consolidation,MORTGAGE,CT,82.8,684.0,0
7500.0,35000.0,5.62,3 years,B, 36 months,credit_card,RENT,MA,35.0,669.0,0
4200.0,48000.0,11.9,6 years,B, 36 months,debt_consolidation,RENT,TX,28.3,739.0,1
28000.0,300000.0,8.76,10+ years,A, 36 months,credit_card,MORTGAGE,CA,24.7,759.0,0
15000.0,79000.0,5.21,10+ years,A, 36 months,credit_card,OWN,IN,11.0,779.0,0
15000.0,140000.0,13.16,3 years,C, 36 months,house,RENT,IL,51.8,664.0,0
30000.0,65000.0,17.1,10+ years,C, 60 months,credit_card,MORTGAGE,OK,40.0,689.0,1
10000.0,55000.0,12.81,1 year,C, 60 months,debt_consolidation,MORTGAGE,CA,44.5,714.0,0
19200.0,78000.0,18.14,4 years,C, 60 months,debt_consolidation,MORTGAGE,CO,36.7,669.0,0
15000.0,42000.0,28.51,7 years,B, 36 months,credit_card,RENT,CA,55.4,734.0,0
7200.0,307400.0,8.68,4 years,A, 36 months,home_improvement,MORTGAGE,VA,82.5,699.0,0
24000.0,105000.0,14.35,2 years,B, 60 months,credit_card,MORTGAGE,CA,24.6,709.0,0
12000.0,42000.0,32.03,6 years,B, 60 months,debt_consolidation,MORTGAGE,KY,49.8,724.0,0
6000.0,27000.0,7.51,3 years,C, 36 months,credit_card,RENT,MI,61.5,679.0,0
5325.0,24691.2,22.27,8 years,D, 36 months,debt_consolidation,MORTGAGE,AZ,51.8,704.0,1
6000.0,39000.0,14.28,8 years,B, 36 months,debt_consolidation,RENT,PA,56.0,669.0,0
9600.0,66000.0,5.22,4 years,C, 36 months,debt_consolidation,RENT,MI,65.2,674.0,0
20000.0,90000.0,15.25,10+ years,E, 60 months,debt_consolidation,RENT,CA,88.1,664.0,1
27300.0,65000.0,19.09,3 years,E, 60 months,other,OWN,IL,80.2,684.0,0
15000.0,74880.0,22.11,7 years,B, 60 months,car,RENT,CA,28.4,704.0,0
8000.0,45000.0,32.08,< 1 year,B, 36 months,debt_consolidation,RENT,CA,16.0,744.0,0
24000.0,280000.0,3.04,10+ years,A, 60 months,home_improvement,MORTGAGE,NJ,10.5,819.0,0
20000.0,70000.0,12.87,3 years,B, 60 months,debt_consolidation,RENT,NY,36.3,719.0,0
14000.0,60000.0,7.92,3 years,B, 60 months,debt_consolidation,RENT,IL,25.7,749.0,0
28200.0,68000.0,9.16,10+ years,C, 60 months,debt_consolidation,MORTGAGE,CA,37.3,704.0,0
5000.0,53000.0,12.21,6 years,A, 36 months,debt_consolidation,RENT,PA,32.4,689.0,0
17000.0,140000.0,7.71,7 years,A, 36 months,credit_card,MORTGAGE,CA,44.7,714.0,0
18000.0,75000.0,5.26,10+ years,D, 60 months,home_improvement,MORTGAGE,OR,49.0,669.0,0
8500.0,112000.0,15.09,10+ years,A, 36 months,credit_card,MORTGAGE,TX,21.6,724.0,0
6600.0,93000.0,35.08,9 years,B, 36 months,home_improvement,MORTGAGE,PA,84.0,689.0,0
10000.0,39000.0,21.57,5 years,D, 36 months,credit_card,OWN,MI,73.2,684.0,1
10550.0,55000.0,24.35,< 1 year,C, 36 months,credit_card,MORTGAGE,NH,77.0,729.0,0
8700.0,64500.0,2.94,9 years,B, 36 months,home_improvement,MORTGAGE,MN,6.3,819.0,0
7700.0,47500.0,18.38,< 1 year,C, 36 months,debt_consolidation,MORTGAGE,TN,61.2,684.0,0
10000.0,114480.0,1.81,10+ years,A, 36 months,car,OWN,CT,22.9,714.0,0
15000.0,55000.0,12.35,10+ years,B, 36 months,debt_consolidation,MORTGAGE,CA,72.4,664.0,0
24000.0,60000.0,29.69,10+ years,B, 60 months,credit_card,OWN,PA,69.1,694.0,0
10000.0,48000.0,24.6,4 years,B, 36 months,debt_consolidation,MORTGAGE,NY,81.9,679.0,0
24000.0,97000.0,15.95,6 years,C, 60 months,debt_consolidation,RENT,CT,66.9,719.0,0
3000.0,80000.0,4.25,10+ years,A, 36 months,major_purchase,MORTGAGE,AR,56.9,704.0,0
11500.0,75000.0,18.35,6 years,C, 36 months,debt_consolidation,MORTGAGE,TX,45.5,684.0,0
20000.0,98500.0,11.93,2 years,D, 60 months,credit_card,RENT,NY,74.0,679.0,0
12000.0,81400.0,18.69,10+ years,B, 36 months,debt_consolidation,RENT,IL,23.2,674.0,0
4800.0,75000.0,31.89,3 years,C, 36 months,debt_consolidation,MORTGAGE,TX,59.8,694.0,0
2400.0,63000.0,31.39,10+ years,B, 36 months,debt_consolidation,RENT,NJ,39.4,679.0,0
8850.0,86000.0,6.03,3 years,E, 36 months,debt_consolidation,RENT,NY,36.7,684.0,1
12800.0,140000.0,2.72,10+ years,B, 36 months,debt_consolidation,RENT,CA,89.1,684.0,0
21000.0,80000.0,12.51,2 years,C, 60 months,debt_consolidation,MORTGAGE,AL,88.3,704.0,0
17800.0,65000.0,17.45,1 year,B, 36 months,debt_consolidation,MORTGAGE,FL,38.9,739.0,1
30000.0,137500.0,9.36,2 years,A, 36 months,debt_consolidation,RENT,NY,33.7,779.0,0
5000.0,47000.0,15.91,10+ years,C, 36 months,credit_card,MORTGAGE,ME,58.2,674.0,1
10000.0,58000.0,17.11,3 years,C, 36 months,debt_consolidation,MORTGAGE,CA,75.1,709.0,0
5000.0,135000.0,6.08,5 years,B, 36 months,credit_card,MORTGAGE,VA,24.0,664.0,1
8000.0,22900.0,34.28,10+ years,D, 36 months,credit_card,MORTGAGE,OR,36.5,699.0,1
35000.0,158000.0,17.89,10+ years,C, 60 months,credit_card,RENT,WA,84.0,704.0,0
18900.0,43000.0,30.0,9 years,E, 60 months,debt_consolidation,MORTGAGE,NJ,53.2,684.0,1
15000.0,52000.0,33.88,7 years,E, 60 months,car,MORTGAGE,VA,3.8,674.0,0
8000.0,48800.0,6.07,< 1 year,C, 36 months,medical,OWN,PA,60.6,694.0,0
31050.0,69000.0,27.34,10+ years,G, 60 months,debt_consolidation,OWN,NY,91.0,664.0,0
25000.0,263000.0,3.42,7 years,A, 36 months,home_improvement,OWN,WI,7.3,824.0,0
4000.0,50000.0,13.37,1 year,B, 36 months,debt_consolidation,RENT,IL,24.5,734.0,0
11500.0,38393.0,9.91,4 years,C, 60 months,debt_consolidation,OWN,PA,38.5,679.0,0
10000.0,70000.0,15.95,4 years,A, 36 months,debt_consolidation,MORTGAGE,CA,62.6,724.0,0
14000.0,120000.0,12.32,9 years,C, 60 months,debt_consolidation,MORTGAGE,GA,85.8,714.0,0
20000.0,75000.0,28.78,9 years,C, 60 months,debt_consolidation,MORTGAGE,OH,44.5,694.0,0
6150.0,32198.4,5.44,10+ years,E, 36 months,home_improvement,MORTGAGE,AZ,9.7,709.0,0
19025.0,75000.0,17.02,< 1 year,C, 60 months,credit_card,RENT,TX,58.9,679.0,0
23200.0,192000.0,3.18,8 years,A, 36 months,other,MORTGAGE,PA,13.4,774.0,0
15000.0,70000.0,25.21,2 years,C, 36 months,debt_consolidation,RENT,SC,56.8,664.0,0
8275.0,46000.0,30.16,3 years,C, 36 months,debt_consolidation,RENT,CA,9.0,694.0,0
5000.0,33000.0,3.13,< 1 year,C, 36 months,debt_consolidation,RENT,KY,73.0,704.0,1
25000.0,70000.0,15.19,10+ years,C, 36 months,debt_consolidation,RENT,TN,41.8,679.0,1
30000.0,75000.0,35.65,10+ years,E, 60 months,debt_consolidation,MORTGAGE,OK,79.2,689.0,0
12000.0,92000.0,16.66,10+ years,A, 36 months,credit_card,MORTGAGE,MI,84.0,694.0,0
10000.0,30000.0,13.02,10+ years,C, 36 months,credit_card,RENT,NY,91.0,664.0,0
22000.0,55000.0,25.18,10+ years,D, 60 months,credit_card,MORTGAGE,MI,88.1,674.0,0
20000.0,150000.0,23.01,1 year,E, 60 months,debt_consolidation,RENT,CA,82.8,689.0,0
20000.0,80000.0,39.05,< 1 year,C, 36 months,debt_consolidation,RENT,FL,54.0,699.0,0
22525.0,60000.0,29.18,6 years,E, 60 months,credit_card,MORTGAGE,AR,59.7,689.0,0
4800.0,68500.0,25.98,3 years,B, 36 months,car,RENT,CO,83.4,704.0,0
12225.0,36000.0,28.4,1 year,F, 60 months,small_business,MORTGAGE,AR,47.0,704.0,1
10025.0,45000.0,30.24,10+ years,B, 36 months,debt_consolidation,MORTGAGE,CO,28.7,739.0,0
32000.0,130000.0,23.23,5 years,C, 60 months,debt_consolidation,MORTGAGE,NJ,62.5,664.0,1
10000.0,120000.0,5.38,8 years,C, 36 months,medical,MORTGAGE,GA,8.9,754.0,0
34975.0,120000.0,22.49,6 years,D, 60 months,debt_consolidation,RENT,CA,55.7,694.0,1
12000.0,60000.0,14.32,10+ years,A, 36 months,debt_consolidation,MORTGAGE,TX,47.0,749.0,0
24000.0,80000.0,18.12,10+ years,C, 60 months,debt_consolidation,MORTGAGE,PA,47.4,679.0,0
12000.0,65000.0,26.05,6 years,B, 60 months,credit_card,MORTGAGE,AR,33.7,719.0,0
15000.0,72000.0,10.57,3 years,D, 60 months,credit_card,MORTGAGE,MI,69.6,674.0,0
35000.0,80000.0,26.28,10+ years,C, 60 months,credit_card,MORTGAGE,TX,65.8,694.0,0
5000.0,32576.0,14.71,10+ years,B, 36 months,home_improvement,OWN,IN,49.1,674.0,0
15000.0,30000.0,31.56,1 year,E, 60 months,debt_consolidation,MORTGAGE,OR,87.3,669.0,0
6000.0,49000.0,17.92,10+ years,A, 36 months,debt_consolidation,MORTGAGE,CO,4.4,799.0,0
13900.0,29000.0,29.55,2 years,A, 36 months,credit_card,OWN,FL,72.1,749.0,1
7000.0,30000.0,24.23,4 years,B, 36 months,debt_consolidation,MORTGAGE,LA,53.0,699.0,0
26400.0,60000.0,30.92,< 1 year,D, 60 months,debt_consolidation,MORTGAGE,NM,75.5,714.0,1
20000.0,120000.0,15.65,8 years,D, 60 months,home_improvement,MORTGAGE,MI,78.1,664.0,0
16000.0,100000.0,13.54,8 years,C, 60 months,home_improvement,MORTGAGE,FL,51.9,684.0,0
20000.0,55000.0,29.37,10+ years,C, 36 months,debt_consolidation,MORTGAGE,IL,59.5,694.0,1
7200.0,32000.0,22.55,1 year,C, 36 months,car,RENT,MA,33.0,699.0,0
18000.0,40000.0,31.2,10+ years,B, 36 months,credit_card,MORTGAGE,OH,69.5,709.0,0
3900.0,59000.0,19.18,8 years,C, 36 months,other,MORTGAGE,NY,44.2,699.0,0
35000.0,90000.0,19.44,< 1 year,E, 60 months,credit_card,MORTGAGE,UT,86.2,674.0,0
20000.0,120000.0,8.1,3 years,A, 36 months,credit_card,MORTGAGE,AZ,31.0,719.0,0
5000.0,60000.0,29.32,< 1 year,A, 36 months,home_improvement,MORTGAGE,CA,34.7,759.0,0
4000.0,65000.0,9.71,10+ years,B, 36 months,major_purchase,MORTGAGE,TN,61.3,674.0,0
23925.0,65000.0,24.59,10+ years,E, 60 months,debt_consolidation,MORTGAGE,NC,37.6,719.0,0
22000.0,125000.0,15.16,10+ years,C, 60 months,debt_consolidation,MORTGAGE,FL,93.7,694.0,0
5000.0,20000.0,35.12,9 years,D, 36 months,other,RENT,FL,57.1,699.0,0
14400.0,55000.0,23.64,< 1 year,D, 60 months,credit_card,RENT,NY,65.2,669.0,1
5000.0,37500.0,26.56,< 1 year,B, 36 months,debt_consolidation,RENT,OR,57.2,664.0,1
35000.0,76918.0,20.34,10+ years,C, 60 months,debt_consolidation,MORTGAGE,CA,11.8,794.0,0
20000.0,149026.0,28.99,10+ years,A, 36 months,debt_consolidation,MORTGAGE,OK,43.6,714.0,0
17000.0,75000.0,32.43,< 1 year,A, 36 months,debt_consolidation,MORTGAGE,CA,14.3,764.0,0
10000.0,103000.0,13.81,10+ years,A, 36 months,credit_card,MORTGAGE,MI,61.2,699.0,0
15000.0,55000.0,22.54,10+ years,E, 60 months,debt_consolidation,RENT,NJ,52.9,669.0,0
17500.0,98500.0,20.69,10+ years,C, 36 months,credit_card,MORTGAGE,LA,49.9,689.0,0
12000.0,58000.0,19.8,5 years,C, 36 months,car,RENT,NC,4.0,669.0,0
20000.0,94000.0,18.9,5 years,B, 60 months,debt_consolidation,OWN,WV,92.2,724.0,0
16000.0,44000.0,25.5,10+ years,C, 60 months,credit_card,MORTGAGE,FL,64.0,674.0,0
5500.0,20000.0,19.15,4 years,C, 36 months,debt_consolidation,MORTGAGE,AR,44.4,709.0,0
